url,deapth,title,authors,source,number and pages,doi,published,citation,metric,abstract,references
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Management of probabilistic data: foundations and challenges,"['Nilesh Dalvi', 'Dan Suciu']",PODS '07: Proceedings of the twenty-sixth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,,https://doi.org/10.1145/1265530.1265531,11 June 2007,191,"1,710","Many applications today need to manage large data sets with uncertainties. In this paper we describe the foundations of managing data where the uncertainties are quantified as probabilities. We review the basic definitions of the probabilistic data model, present some fundamental theoretical result for query evaluation on probabilistic databases, and discuss several challenges, open problems, and research directions.","['https://dl.acm.org/doi/10.1007/11687238_62', 'https://dl.acm.org/doi/10.5555/1287369.1287420', 'https://dl.acm.org/doi/10.1109/ICDE.2006.35', 'https://dl.acm.org/doi/10.1007/11965893_14', 'https://dl.acm.org/doi/10.5555/1182635.1164206', 'https://dl.acm.org/doi/10.1016/S0004-3702(96)00003-3', 'https://dl.acm.org/doi/10.1109/69.166990', 'https://dl.acm.org/doi/10.5555/1182635.1164209', 'https://dl.acm.org/doi/10.5555/1182635.1164162', 'https://dl.acm.org/doi/10.1145/872757.872796', 'https://dl.acm.org/doi/10.5555/3104278.3104293', 'https://dl.acm.org/doi/10.1016/0004-3702(90)90060-D', 'https://dl.acm.org/doi/10.5555/554525', 'https://dl.acm.org/doi/10.1016/0004-3702(93)90036-B', 'https://dl.acm.org/doi/10.1007/978-3-540-30570-5_20', 'https://dl.acm.org/doi/10.5555/1316689.1316764', 'https://dl.acm.org/doi/10.5555/1083592.1083685', 'https://dl.acm.org/doi/10.1145/1265530.1265571', 'https://dl.acm.org/doi/10.1007/11965893_11', 'https://dl.acm.org/doi/10.1145/765568.765570', 'https://dl.acm.org/doi/10.1109/ICDE.2006.174', 'https://dl.acm.org/doi/10.1145/212433.212479', 'https://dl.acm.org/doi/10.1145/375663.375685', 'https://dl.acm.org/doi/10.5555/1316689.1316741', 'https://dl.acm.org/doi/10.1109/MPRV.2007.27', 'https://dl.acm.org/doi/10.1145/988672.988687', 'https://dl.acm.org/doi/10.1145/1107499.1107502', 'https://dl.acm.org/doi/10.1145/239041.239045', 'https://dl.acm.org/doi/10.5555/645927.672042', 'https://dl.acm.org/doi/10.1145/275487.295124', 'https://dl.acm.org/doi/10.5555/203244', 'https://dl.acm.org/doi/10.5555/1182635.1164210', 'https://dl.acm.org/doi/10.1145/1142351.1142352', 'https://dl.acm.org/doi/10.5555/1182635.1164130', 'https://dl.acm.org/doi/10.1145/1142351.1142367', 'https://dl.acm.org/doi/10.1145/223784.223807', 'https://dl.acm.org/doi/10.1145/1007568.1007641', 'https://dl.acm.org/doi/10.5555/1283383.1283420', 'https://dl.acm.org/doi/10.5555/1182635.1164143', 'https://dl.acm.org/doi/10.1109/SFCS.1983.35', 'https://dl.acm.org/doi/10.1145/1140104.1140114', 'https://dl.acm.org/doi/10.1145/1065167.1065176', 'https://dl.acm.org/doi/10.1145/261124.261131', 'https://dl.acm.org/doi/10.5555/1642293.1642416', 'https://dl.acm.org/doi/10.1145/1007568.1007633', 'https://dl.acm.org/doi/10.5555/52121', 'https://dl.acm.org/doi/10.1137/0212053', 'https://dl.acm.org/doi/10.1145/1044731.1044734', 'https://dl.acm.org/doi/10.5555/1619410.1619471', 'https://dl.acm.org/doi/10.1145/1066157.1066303', 'https://dl.acm.org/doi/10.1137/0208032', 'https://dl.acm.org/doi/10.1109/ICDE.2005.11', 'https://dl.acm.org/doi/10.1145/800070.802186', 'https://dl.acm.org/doi/10.5555/647231.719420', 'https://dl.acm.org/doi/10.1145/985692.985733', 'https://dl.acm.org/doi/10.1007/11814948_14']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Rank aggregation methods for the Web,"['Cynthia Dwork', 'Ravi Kumar', 'Moni Naor', 'D. Sivakumar']",WWW '01: Proceedings of the 10th international conference on World Wide Web,,https://doi.org/10.1145/371920.372165,01 April 2001,"1,151","6,372",,"['https://dl.acm.org/doi/10.1145/290941.290972', 'https://dl.acm.org/doi/10.1016/S0169-7552(98)00110-X', 'https://dl.acm.org/doi/10.1006/jcss.1998.1600', 'https://dl.acm.org/doi/10.1145/324133.324140', 'https://dl.acm.org/doi/10.5555/77013']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Comparing Top k Lists,"['Ronald Fagin', 'Ravi Kumar', 'D. Sivakumar']",SIAM Journal on Discrete Mathematics,,https://doi.org/10.1137/S0895480102412856,01 January 2004,218,0,"Motivated by several applications, we introduce various distance measures between ""top  k  lists."" Some of these distance measures are metrics, while others are not. For each of these latter distance measures, we show that they are ""almost"" a metric in the following two seemingly unrelated aspects:",[]
https://dl.acm.org/doi/10.1145/2996913.2996996,2,A probabilistic relational algebra for the integration of information retrieval and database systems,"['Norbert Fuhr', 'Thomas Rölleke']",ACM Transactions on Information Systems (TOIS),,https://doi.org/10.1145/239041.239045,01 January 1997,295,"2,279","We present a probabilistic relational algebra (PRA) which is a generalization of standard relational algebra. In PRA, tuples are assigned probabilistic weights giving the probability that a tuple belongs to a relation. Based on intensional semantics, the tuple weights of the result of a PRA expression always conform to the underlying probabilistic model. We also show for which expressions extensional semantics yields the same results. Furthermore, we discuss complexity issues and indicate possibilities for optimization. With regard to databases, the approach allows for representing imprecise attribute values, whereas for information retrieval, probabilistic document indexing and probabilistic search term weighting can be modeled. We introduce the concept of vague predicates which yield probabilistic weights instead of Boolean values, thus allowing for queries with vague selection conditions. With these features, PRA implements uncertainty and vagueness in combination with the relational model.","['https://dl.acm.org/doi/10.1109/69.166990', 'https://dl.acm.org/doi/10.1016/0306-4573(88)90101-X', 'https://dl.acm.org/doi/10.5555/866085', 'https://dl.acm.org/doi/10.5555/645914.671645', 'https://dl.acm.org/doi/10.1145/16301.16303', 'https://dl.acm.org/doi/10.1145/122860.122864', 'https://dl.acm.org/doi/10.1016/0306-4379(87)90017-2', 'https://dl.acm.org/doi/10.1109/2.410146', 'https://dl.acm.org/doi/10.5555/94362.94633', 'https://dl.acm.org/doi/10.1145/133160.133202', 'https://dl.acm.org/doi/10.1093/comjnl/35.3.243', 'https://dl.acm.org/doi/10.1145/160688.160754', 'https://dl.acm.org/doi/10.1145/215206.215372', 'https://dl.acm.org/doi/10.1145/125187.125189', 'https://dl.acm.org/doi/10.1145/382274.382401', 'https://dl.acm.org/doi/10.1145/160688.160689', 'https://dl.acm.org/doi/10.1016/0306-4573(94)00047-7', 'https://dl.acm.org/doi/10.1145/1634.1886', 'https://dl.acm.org/doi/10.1145/356924.356928', 'https://dl.acm.org/doi/10.1016/0306-4379(93)90013-Q', 'https://dl.acm.org/doi/10.5555/645918.672335', 'https://dl.acm.org/doi/10.1145/320083.320088', 'https://dl.acm.org/doi/10.1145/181550.181565', 'https://dl.acm.org/doi/10.1145/45945.48027', 'https://dl.acm.org/doi/10.1145/122058.122066', 'https://dl.acm.org/doi/10.5555/52121', 'https://dl.acm.org/doi/10.1145/215206.215359', 'https://dl.acm.org/doi/10.1016/0169-7552(95)00022-Y', 'https://dl.acm.org/doi/10.5555/88531.88549', 'https://dl.acm.org/doi/10.1016/0306-4573(88)90021-0', 'https://dl.acm.org/doi/10.1109/69.54720', 'https://dl.acm.org/doi/10.5555/645910.673598', 'https://dl.acm.org/doi/10.1109/69.204096', 'https://dl.acm.org/doi/10.1145/582095.582123', 'https://dl.acm.org/doi/10.5555/96068', 'https://dl.acm.org/doi/10.1145/126482.126487', 'https://dl.acm.org/doi/10.1016/0020-0255(85)90008-8']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Provenance semirings,"['Todd J. Green', 'Grigoris Karvounarakis', 'Val Tannen']",PODS '07: Proceedings of the twenty-sixth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,,https://doi.org/10.1145/1265530.1265535,11 June 2007,511,"2,427","We show that relational algebra calculations for incomplete databases, probabilistic databases, bag semantics and why-provenance are particular cases of the same general algorithms involving semirings. This further suggests a comprehensive provenance representation that uses semirings of polynomials. We extend these considerations to datalog and semirings of formal power series. We give algorithms for datalog provenance calculation as well as datalog evaluation for incomplete and probabilistic databases. Finally, we show that for some semirings containment of conjunctive queries is the same as for standard set semantics.","['https://dl.acm.org/doi/10.5555/551350', 'https://dl.acm.org/doi/10.1145/153724.153752', 'https://dl.acm.org/doi/10.5555/1182635.1164209', 'https://dl.acm.org/doi/10.1145/256303.256306', 'https://dl.acm.org/doi/10.1145/383721.383725', 'https://dl.acm.org/doi/10.5555/645504.656274', 'https://dl.acm.org/doi/10.1145/800105.803397', 'https://dl.acm.org/doi/10.5555/1182635.1164136', 'https://dl.acm.org/doi/10.5555/645499.655751', 'https://dl.acm.org/doi/10.5555/935619', 'https://dl.acm.org/doi/10.1145/357775.357777', 'https://dl.acm.org/doi/10.5555/1316689.1316764', 'https://dl.acm.org/doi/10.1145/215206.215372', 'https://dl.acm.org/doi/10.1145/239041.239045', 'https://dl.acm.org/doi/10.1007/11896548_24', 'https://dl.acm.org/doi/10.1145/1634.1886', 'https://dl.acm.org/doi/10.1145/211414.211419', 'https://dl.acm.org/doi/10.1145/275487.275511', 'https://dl.acm.org/doi/10.5555/267846.267855', 'https://dl.acm.org/doi/10.1145/261124.261131', 'https://dl.acm.org/doi/10.5555/200616.200642', 'https://dl.acm.org/doi/10.5555/145471', 'https://dl.acm.org/doi/10.5555/645916.671834', 'https://dl.acm.org/doi/10.1145/322217.322221', 'https://dl.acm.org/doi/10.1109/ICDE.2006.174', 'https://dl.acm.org/doi/10.5555/533142', 'https://dl.acm.org/doi/10.1016/S0304-3975(96)00129-6']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Models for incomplete and probabilistic information,"['Todd J. Green', 'Val Tannen']",EDBT'06: Proceedings of the 2006 international conference on Current Trends in Database Technology,,https://doi.org/10.1007/11896548_24,26 March 2006,30,0,"We discuss, compare and relate some old and some new models for incomplete and probabilistic databases. We characterize the expressive power of c-tables over infinite domains and we introduce a new kind of result, algebraic completion, for studying less expressive models. By viewing probabilistic models as incompleteness models with additional probability information, we define completeness and closure under query languages of general probabilistic database models and we introduce a new such model, probabilistic c-tables, that is shown to be complete and closed under the relational algebra.","['https://dl.acm.org/doi/10.1145/275487.275516', 'https://dl.acm.org/doi/10.5555/551350', 'https://dl.acm.org/doi/10.1016/0304-3975(51)90007-2', 'https://dl.acm.org/doi/10.1017/S1471068403001832', 'https://dl.acm.org/doi/10.5555/88531.88539', 'https://dl.acm.org/doi/10.5555/645504.656274', 'https://dl.acm.org/doi/10.5555/645914.671645', 'https://dl.acm.org/doi/10.1145/357775.357777', 'https://dl.acm.org/doi/10.5555/1316689.1316764', 'https://dl.acm.org/doi/10.1145/232753.232796', 'https://dl.acm.org/doi/10.1145/502030.502031', 'https://dl.acm.org/doi/10.5555/645505.656440', 'https://dl.acm.org/doi/10.5555/645530.655682', 'https://dl.acm.org/doi/10.1145/239041.239045', 'https://dl.acm.org/doi/10.1145/275487.295124', 'https://dl.acm.org/doi/10.1145/73721.73728', 'https://dl.acm.org/doi/10.5555/531700', 'https://dl.acm.org/doi/10.5555/954556', 'https://dl.acm.org/doi/10.1145/1634.1886', 'https://dl.acm.org/doi/10.1145/115790.115838', 'https://dl.acm.org/doi/10.1145/261124.261131', 'https://dl.acm.org/doi/10.5555/200616.200642', 'https://dl.acm.org/doi/10.1109/TKDE.2004.1269672', 'https://dl.acm.org/doi/10.5555/222782', 'https://dl.acm.org/doi/10.1006/jcss.1996.0010', 'https://dl.acm.org/doi/10.1145/5383.5388', 'https://dl.acm.org/doi/10.5555/645476.654330', 'https://dl.acm.org/doi/10.1109/ICDE.2006.174', 'https://dl.acm.org/doi/10.1145/1066157.1066303', 'https://dl.acm.org/doi/10.5555/294135.294145', 'https://dl.acm.org/doi/10.1016/0022-0000(86)90016-4', 'https://dl.acm.org/doi/10.1016/S0304-3975(96)00129-6']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Creating probabilistic databases from information extraction models,"['Rahul Gupta', 'Sunita Sarawagi']",VLDB '06: Proceedings of the 32nd international conference on Very large data bases,,,01 September 2006,47,369,"Many real-life applications depend on databases automatically curated from unstructured sources through imperfect structure extraction tools. Such databases are best treated as imprecise representations of multiple extraction possibli-ties. State-of-the-art statistical models of extraction provide a sound probability distribution over extractions but are not easy to represent and query in a relational framework. In this paper we address the challenge of approximating such distributions as imprecise data models. In particular, we investigate a model that captures both row-level and column-level uncertainty and show that this representation provides significantly better approximation compared to models that use only row or only column level uncertainty. We present efficient algorithms for finding the best approximating parameters for such a model: our algorithm exploits the structure of the model to avoid enumerating the exponential number of extraction possibilities.","['https://dl.acm.org/doi/10.1145/1014052.1014058', 'https://dl.acm.org/doi/10.5555/1046920.1194902', 'https://dl.acm.org/doi/10.1109/69.166990', 'https://dl.acm.org/doi/10.1145/375663.375682', 'https://dl.acm.org/doi/10.1145/1066157.1066277', 'https://dl.acm.org/doi/10.5555/1083592.1083704', 'https://dl.acm.org/doi/10.5555/315149.315318', 'https://dl.acm.org/doi/10.1145/872757.872823', 'https://dl.acm.org/doi/10.1109/TIT.1968.1054142', 'https://dl.acm.org/doi/10.1145/1014052.1014065', 'https://dl.acm.org/doi/10.5555/1316689.1316764', 'https://dl.acm.org/doi/10.1145/232753.232796', 'https://dl.acm.org/doi/10.5555/645916.671964', 'https://dl.acm.org/doi/10.5555/308574.308663', 'https://dl.acm.org/doi/10.5555/308574.308660', 'https://dl.acm.org/doi/10.5555/645530.655813', 'https://dl.acm.org/doi/10.1145/261124.261131', 'https://dl.acm.org/doi/10.1016/j.ipm.2005.09.002', 'https://dl.acm.org/doi/10.1023/A:1007502103375', 'https://dl.acm.org/doi/10.1145/1044731.1044734', 'https://dl.acm.org/doi/10.1145/1143844.1143944', 'https://dl.acm.org/doi/10.1109/ICDE.2006.174', 'https://dl.acm.org/doi/10.3115/1073445.1073473', 'https://dl.acm.org/doi/10.1109/TIT.2003.810642']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Efficiently Answering Probabilistic Threshold Top-k Queries on Uncertain Data,"['Ming Hua', 'Jian Pei', 'Wenjie Zhang', 'Xuemin Lin']",ICDE '08: Proceedings of the 2008 IEEE 24th International Conference on Data Engineering,,https://doi.org/10.1109/ICDE.2008.4497570,07 April 2008,14,0,"In this paper, we propose a novel type of probabilistic threshold top-k queries on uncertain data, and give an exact algorithm. More details can be found in [4].",[]
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Ranking queries on uncertain data: a probabilistic threshold approach,"['Ming Hua', 'Jian Pei', 'Wenjie Zhang', 'Xuemin Lin']",SIGMOD '08: Proceedings of the 2008 ACM SIGMOD international conference on Management of data,,https://doi.org/10.1145/1376616.1376685,09 June 2008,203,"1,356","Uncertain data is inherent in a few important applications such as environmental surveillance and mobile object tracking. Top-k queries (also known as ranking queries) are often natural and useful in analyzing uncertain data in those applications. In this paper, we study the problem of answering probabilistic threshold top-k queries on uncertain data, which computes uncertain records taking a probability of at least p to be in the top-k list where p is a user specified probability threshold. We present an efficient exact algorithm, a fast sampling algorithm, and a Poisson approximation based algorithm. An empirical study using real and synthetic data sets verifies the effectiveness of probabilistic threshold top-k queries and the efficiency of our methods.","['https://dl.acm.org/doi/10.1145/38713.38724', 'https://dl.acm.org/doi/10.1145/800105.803393', 'https://dl.acm.org/doi/10.5555/1182635.1164209', 'https://dl.acm.org/doi/10.1145/872757.872823', 'https://dl.acm.org/doi/10.5555/1316689.1316765', 'https://dl.acm.org/doi/10.1145/1265530.1265531', 'https://dl.acm.org/doi/10.5555/1316689.1316764', 'https://dl.acm.org/doi/10.1145/1265530.1265571', 'https://dl.acm.org/doi/10.1145/232753.232796', 'https://dl.acm.org/doi/10.1145/375551.375567', 'https://dl.acm.org/doi/10.1109/ICDE.2008.4497570', 'https://dl.acm.org/doi/10.1145/1634.1886', 'https://dl.acm.org/doi/10.5555/645477.654492', 'https://dl.acm.org/doi/10.1145/1353343.1353406', 'https://dl.acm.org/doi/10.5555/211390', 'https://dl.acm.org/doi/10.5555/1325851.1325858', 'https://dl.acm.org/doi/10.1109/ICDE.2006.174', 'https://dl.acm.org/doi/10.1109/ICDE.2006.10', 'https://dl.acm.org/doi/10.5555/1083592.1083699', 'https://dl.acm.org/doi/10.1109/ICDE.2008.4497571']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Incomplete Information in Relational Databases,"['Tomasz Imieliński', 'Witold Lipski, Jr.']",Journal of the ACM (JACM),,https://doi.org/10.1145/1634.1886,20 September 1984,749,"5,018",,[]
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Estimating statistical aggregates on probabilistic data streams,"['T. S. Jayram', 'Andrew McGregor', 'S. Muthukrishnan', 'Erik Vee']",PODS '07: Proceedings of the twenty-sixth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,,https://doi.org/10.1145/1265530.1265565,11 June 2007,58,517,"The probabilistic-stream model was introduced by Jayram et al. [20].It is a generalization of the data stream model that issuited to handling ""probabilistic"" data, where each item of the stream represents a probability distribution over a set of possible events. Therefore, a probabilistic stream determines a distribution over apotentially exponential number of classical ""deterministic"" streams where each item is deterministically one of the domain values.","['https://dl.acm.org/doi/10.1006/jcss.1997.1545', 'https://dl.acm.org/doi/10.1145/543613.543615', 'https://dl.acm.org/doi/10.1145/1007568.1007701', 'https://dl.acm.org/doi/10.5555/646978.711822', 'https://dl.acm.org/doi/10.5555/982792.982929', 'https://dl.acm.org/doi/10.5555/1083592.1083704', 'https://dl.acm.org/doi/10.5555/1083592.1083704', 'https://dl.acm.org/doi/10.5555/1182635.1164162', 'https://dl.acm.org/doi/10.5555/1109557.1109685', 'https://dl.acm.org/doi/10.1145/1247480.1247513', 'https://dl.acm.org/doi/10.1145/872757.872838', 'https://dl.acm.org/doi/10.5555/1316689.1316764', 'https://dl.acm.org/doi/10.5555/1070432.1070537', 'https://dl.acm.org/doi/10.1016/j.tcs.2005.09.013', 'https://dl.acm.org/doi/10.1016/0022-0000(85)90041-8', 'https://dl.acm.org/doi/10.1145/239041.239045', 'https://dl.acm.org/doi/10.1145/375663.375670', 'https://dl.acm.org/doi/10.1145/1007352.1007413', 'https://dl.acm.org/doi/10.5555/1283383.1283420']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,ProbView: a flexible probabilistic database system,"['Won Kim', 'Laks V. S. Lakshmanan', 'Nicola Leone', 'Robert Ross', 'V. S. Subrahmanian']",ACM Transactions on Database Systems (TODS),,https://doi.org/10.1145/261124.261131,01 September 1997,240,"1,469","Probability theory is mathematically the best understood paradigm for modeling and manipulating uncertain information. Probabilities of complex events can be computed from those of basic events on which they depend, using any of a number of strategies. Which strategy is appropriate depends very much on the known interdependencies among the events involved. Previous work on probabilistic databases has assumed a fixed and restrictivecombination strategy (e.g., assuming all events are pairwise independent). In this article, we characterize, using postulates, whole classes of strategies for conjunction, disjunction, and negation, meaningful from the viewpoint of probability theory. (1) We propose a probabilistic relational data model and a genericprobabilistic relational algebra that neatly captures various strategiessatisfying the postulates, within a single unified framework. (2) We show that as long as the chosen strategies can be computed in polynomial time, queries in the positive fragment of the probabilistic relational algebra have essentially the same data complexity as classical relational algebra. (3) We establish various containments and equivalences between algebraic expressions, similar in spirit to those in classical algebra. (4) We develop algorithms for maintaining materialized probabilistic views. (5) Based on these ideas, we have developed a prototype probabilistic database system called ProbView on top of Dbase V.0. We validate our complexity results with experiments and show that rewriting certain types of queries to other equivalent forms often yields substantial savings.",[]
https://dl.acm.org/doi/10.1145/2996913.2996996,2,An O(v|v| c |E|) algoithm for finding maximum matching in general graphs,"['Silvio Micali', 'Vijay V. Vazirani']",SFCS '80: Proceedings of the 21st Annual Symposium on Foundations of Computer Science,,https://doi.org/10.1109/SFCS.1980.12,13 October 1980,182,0,"In this paper we present an 0(√|V|ċ|E|) algorithm for finding a maximum matching in general graphs. This algorithm works in 'phases'. In each phase a maximal set of disjoint minimum length augmenting paths is found, and the existing matching is increased along these paths. Our contribution consists in devising a special way of handling blossoms, which enables an O(|E|) implementation of a phase. In each phase, the algorithm grows Breadth First Search trees at all unmatched vertices. When it detects the presence of a blossom, it does not 'shrink' the blossom immediately. Instead, it delays the shrinking in such a way that the first augmenting path found is of minimum length. Furthermore, it achieves the effect of shrinking a blossom by a special labeling procedure which enables it to find an augmenting path through a blossom quickly.",[]
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Materialized views in probabilistic databases: for information exchange and query optimization,"['Christopher Ré', 'Dan Suciu']",VLDB '07: Proceedings of the 33rd international conference on Very large data bases,,,23 September 2007,26,407,"Views over probabilistic data contain correlations between tuples, and the current approach is to capture these correlations using explicit lineage. In this paper we propose an alternative approach to materializing probabilistic views, by giving conditions under which a view can be represented by a block-independent disjoint (BID) table. Not all views can be represented as BID tables and so we propose a novel partial representation that can represent all views but may not define a unique probability distribution. We then give conditions on when a query's value on a partial representation will be uniquely defined. We apply our theory to two applications: query processing using views and information exchange using views. In query processing on probabilistic data, we can ignore the lineage and use materialized views to more efficiently answer queries. By contrast, if the view has explicit lineage, the query evaluation must reprocess the lineage to compute the query resulting in dramatically slower execution. The second application is information exchange when we do not wish to disclose the entire lineage, which otherwise may result in shipping the entire database. The paper contains several theoretical results that completely solve the problem of deciding whether a conjunctive view can be represented as a BID and whether a query on a partial representation is uniquely determined. We validate our approach experimentally showing that representable views exist in real and synthetic workloads and show over three magnitudes of improvement in query processing versus a lineage based approach.","['https://dl.acm.org/doi/10.1145/275487.275516', 'https://dl.acm.org/doi/10.5555/551350', 'https://dl.acm.org/doi/10.1109/ICDE.2006.35', 'https://dl.acm.org/doi/10.1109/69.166990', 'https://dl.acm.org/doi/10.1145/1066157.1066277', 'https://dl.acm.org/doi/10.1145/1142473.1142534', 'https://dl.acm.org/doi/10.5555/645480.655434', 'https://dl.acm.org/doi/10.1145/872757.872823', 'https://dl.acm.org/doi/10.5555/645927.672216', 'https://dl.acm.org/doi/10.1007/s00778-002-0083-8', 'https://dl.acm.org/doi/10.5555/1316689.1316764', 'https://dl.acm.org/doi/10.1145/1265530.1265531', 'https://dl.acm.org/doi/10.1109/ICDE.2006.174', 'https://dl.acm.org/doi/10.5555/1316689.1316741', 'https://dl.acm.org/doi/10.5555/645925.756643', 'https://dl.acm.org/doi/10.5555/1597348.1597430', 'https://dl.acm.org/doi/10.1145/375663.375706', 'https://dl.acm.org/doi/10.5555/1182635.1164210', 'https://dl.acm.org/doi/10.1007/s007780100054', 'https://dl.acm.org/doi/10.1145/261124.261131', 'https://dl.acm.org/doi/10.1145/1142351.1142375', 'https://dl.acm.org/doi/10.1145/1007568.1007633', 'https://dl.acm.org/doi/10.1145/988672.988687', 'https://dl.acm.org/doi/10.5555/767141.767146', 'https://dl.acm.org/doi/10.1109/ICDMW.2007.82', 'https://dl.acm.org/doi/10.5555/645502.656100']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Working Models for Uncertain Data,"['Anish Das Sarma', 'Omar Benjelloun', 'Alon Halevy', 'Jennifer Widom']",ICDE '06: Proceedings of the 22nd International Conference on Data Engineering,,https://doi.org/10.1109/ICDE.2006.174,03 April 2006,87,0,"This paper explores an inherent tension in modeling and querying uncertain data: simple, intuitive representations of uncertain data capture many application requirements, but these representations are generally incomplete―standard operations over the data may result in unrepresentable types of uncertainty. Complete models are theoretically attractive, but they can be nonintuitive and more complex than necessary for many applications. To address this tension, we propose a two-layer approach to managing uncertain data: an underlying logical model that is complete, and one or more working models that are easier to understand, visualize, and query, but may lose some information. We explore the space of incomplete working models, place several of them in a strict hierarchy based on expressive power, and study their closure properties. We describe how the two-layer approach is being used in our prototype DBMS for uncertain data, and we identify a number of interesting open problems to fully realize the approach.",[]
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Exploiting shared correlations in probabilistic databases,"['Prithviraj Sen', 'Amol Deshpande', 'Lise Getoor']",Proceedings of the VLDB Endowment,,https://doi.org/10.14778/1453856.1453944,01 August 2008,43,201,"There has been a recent surge in work in probabilistic databases, propelled in large part by the huge increase in noisy data sources --- from sensor data, experimental data, data from uncurated sources, and many others. There is a growing need for database management systems that can efficiently represent and query such data. In this work, we show how data characteristics can be leveraged to make the query evaluation process more efficient. In particular, we exploit what we refer to as shared correlations where the same uncertainties and correlations occur repeatedly in the data. Shared correlations occur mainly due to two reasons: (1) Uncertainty and correlations usually come from general statistics and rarely vary on a tuple-to-tuple basis; (2) The query evaluation procedure itself tends to re-introduce the same correlations. Prior work has shown that the query evaluation problem on probabilistic databases is equivalent to a probabilistic inference problem on an appropriately constructed probabilistic graphical model (PGM). We leverage this by introducing a new data structure, called the random variable elimination graph (rv-elim graph) that can be built from the PGM obtained from query evaluation. We develop techniques based on bisimulation that can be used to compress the rv-elim graph exploiting the presence of shared correlations in the PGM, the compressed rv-elim graph can then be used to run inference. We validate our methods by evaluating them empirically and show that even with a few shared correlations significant speed-ups are possible.","['https://dl.acm.org/doi/10.1109/ICDE.2006.35', 'https://dl.acm.org/doi/10.5555/3765.3773', 'https://dl.acm.org/doi/10.5555/1182635.1164209', 'https://dl.acm.org/doi/10.1145/1247480.1247558', 'https://dl.acm.org/doi/10.1145/872757.872823', 'https://dl.acm.org/doi/10.5555/1316689.1316764', 'https://dl.acm.org/doi/10.1109/ICDE.2008.4497511', 'https://dl.acm.org/doi/10.5555/1642293.1642503', 'https://dl.acm.org/doi/10.5555/1316689.1316741', 'https://dl.acm.org/doi/10.5555/647770.734268', 'https://dl.acm.org/doi/10.5555/646307.687770', 'https://dl.acm.org/doi/10.1145/239041.239045', 'https://dl.acm.org/doi/10.5555/944919.944950', 'https://dl.acm.org/doi/10.5555/1296231', 'https://dl.acm.org/doi/10.5555/1182635.1164210', 'https://dl.acm.org/doi/10.1145/800221.806724', 'https://dl.acm.org/doi/10.1137/0216062', 'https://dl.acm.org/doi/10.5555/1630659.1630801', 'https://dl.acm.org/doi/10.5555/1325851.1325861', 'https://dl.acm.org/doi/10.5555/929082', 'https://dl.acm.org/doi/10.1109/ICDE.2008.4497514']"
https://dl.acm.org/doi/10.1145/2996913.2996996,2,Efficient Processing of Top-k Queries in Uncertain Databases,"['Ke Yi', 'Feifei Li', 'George Kollios', 'Divesh Srivastava']",ICDE '08: Proceedings of the 2008 IEEE 24th International Conference on Data Engineering,,https://doi.org/10.1109/ICDE.2008.4497571,07 April 2008,36,0,"This work introduces novel polynomial-time algorithms for processing top-k queries in uncertain databases, under the generally adopted model of x-relations. An x-relation consists of a number of x-tuples, and each x-tuple randomly instantiates into one tuple from one or more alternatives. Our results significantly improve the best known algorithms for top-k query processing in uncertain databases, in terms of both running time and memory usage. Focusing on the single-alternative case, the new algorithms are orders of magnitude faster.",[]
https://dl.acm.org/doi/10.1145/2996913.2996996,2,On the semantics and evaluation of top-k queries in probabilistic databases,"[' Xi Zhang', 'Jan Chomicki']",ICDEW '08: Proceedings of the 2008 IEEE 24th International Conference on Data Engineering Workshop,,https://doi.org/10.1109/ICDEW.2008.4498380,07 April 2008,19,0,"We formulate three intuitive semantic properties for top-k queries in probabilistic databases, and propose Global-Topk query semantics which satisfies all of them. We provide a dynamic programming algorithm to evaluate top-k queries under Global-Topk semantics in simple probabilistic relations. For general probabilistic relations, we show a polynomial reduction to the simple case. Our analysis shows that the complexity of query evaluation is linear in k and at most quadratic in database size.",[]
